查詢公司名稱,公司名稱,統一編號,登記現況,資本總額(元),代表人姓名,公司所在地
星耀能源股份有限公司,星耀能源股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,51559801   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"8,000,000,000",林恬宇,新竹縣湖口鄉光復北路20-1號4樓 地址所屬公司家數: 5  電子地圖
統流開發股份有限公司,統流開發股份有限公司  Google搜尋  (出進口廠商英文名稱：Uni-President Express Corp.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,83271725   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,000,000,000",羅智先,臺南市新市區王甲路11號 地址所屬公司家數: 1  電子地圖
三陽工業股份有限公司,"三陽工業股份有限公司  Google搜尋  (出進口廠商英文名稱：SANYANG MOTOR CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",24004006   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"9,500,000,000",吳清源,新竹縣湖口鄉鳳山村1鄰中華路3號 地址所屬公司家數: 2  電子地圖
理想大地股份有限公司,"理想大地股份有限公司  Google搜尋  (出進口廠商英文名稱：PROMISED LAND CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",16450993   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"8,200,000,000",梁清政,花蓮縣壽豐鄉理想路1號 地址所屬公司家數: 5  電子地圖
台灣神隆股份有限公司,"台灣神隆股份有限公司  Google搜尋  (出進口廠商英文名稱：SCINOPHARM TAIWAN, LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",16130161   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,000,000,000",羅智先,南部科學園區臺南市善化區南科八路1號 地址所屬公司家數: 1  電子地圖
中國信託綜合證券股份有限公司,中國信託綜合證券股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,23416851   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"9,500,000,000",謝載祥,臺北市南港區經貿二路168號3樓 地址所屬公司家數: 1  電子地圖
嘉新水泥股份有限公司,嘉新水泥股份有限公司  Google搜尋  (出進口廠商英文名稱：CHIA HSIN CEMENT CORP.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,11892801   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"15,000,000,000",張剛綸,臺北市中山區中山北路二段96號 地址所屬公司家數: 81  電子地圖
台灣農林股份有限公司,台灣農林股份有限公司  Google搜尋  (出進口廠商英文名稱：TAIWAN TEA CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,07525207   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"16,000,000,000",吳清源,新竹縣湖口鄉鳳山村1鄰中華路3號 地址所屬公司家數: 2  電子地圖
桃園航空城股份有限公司,桃園航空城股份有限公司  Google搜尋  (出進口廠商英文名稱：TAOYUAN AEROTROPOLIS CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,25187642   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"9,000,000,000",,桃園市桃園區光興里縣府路1號 地址所屬公司家數: 1  電子地圖
利億國際投資股份有限公司,利億國際投資股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,16597005   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,837,000,000",黃德才,新北市新店區復興里北新路三段207-1號15樓 地址所屬公司家數: 4  電子地圖
遠雄建設事業股份有限公司,"遠雄建設事業股份有限公司  Google搜尋  (出進口廠商英文名稱：FARGLORY LAND DEVELOPMENT CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",04673318   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,000,000,000",趙文嘉,臺北市信義區基隆路一段200號16樓 地址所屬公司家數: 1  電子地圖
沃旭東南大彰化控股股份有限公司,沃旭東南大彰化控股股份有限公司  Google搜尋  (出進口廠商英文名稱：Orsted Greater Changhua SE Holdings Ltd.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,83479176   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,800,240,000",Jack Maxwell Sawyer,臺北市信義區松智路1號19樓 地址所屬公司家數: 19  電子地圖
台灣國際航電股份有限公司,台灣國際航電股份有限公司  Google搜尋  (出進口廠商英文名稱：GARMIN CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,23527104   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,794,884,000",高民環,新北市汐止區樟樹二路68號6樓 地址所屬公司家數: 1  電子地圖
臺灣集中保管結算所股份有限公司,臺灣集中保管結算所股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,23474232   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,783,070,080",林丙輝,臺北市松山區復興北路363號11樓 地址所屬公司家數: 1  電子地圖
寶祥實業建設股份有限公司,"寶祥實業建設股份有限公司  Google搜尋  (出進口廠商英文名稱：PAO SHIANG CONSTRUCTION & INDUSTRIAL CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",12029805   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"8,100,000,000",黃英雄,臺北市中山區新生北路3段1號3樓之6 地址所屬公司家數: 3  電子地圖
大亞電線電纜股份有限公司,"大亞電線電纜股份有限公司  Google搜尋  (出進口廠商英文名稱：TA YA ELECTRIC WIRE & CABLE CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",68035907   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,000,000,000",沈尚弘,臺南市關廟區關廟里中山路二段249號 地址所屬公司家數: 1  電子地圖
上揚資產管理股份有限公司,上揚資產管理股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,27238999   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,000,000,000",吳麗珠,臺北市內湖區南京東路六段386號3樓之1 地址所屬公司家數: 1  電子地圖
國泰綜合證券股份有限公司,國泰綜合證券股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,27236155   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,000,000,000",莊順裕,臺北市大安區虎嘯里敦化南路二段218號3樓、4樓、7樓 地址所屬公司家數: 1  電子地圖
力麒建設股份有限公司,"力麒建設股份有限公司  Google搜尋  (出進口廠商英文名稱：RICH DEVELOPMENT CONSTRUCTION CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",86690644   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,100,000,000",郭濟綱,臺北市中山區吉林路99號8樓 地址所屬公司家數: 5  電子地圖
群光電子股份有限公司,"群光電子股份有限公司  Google搜尋  (出進口廠商英文名稱：CHICONY ELECTRONICS CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",20954200   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"8,000,000,000",許崑泰,新北市三重區光復路二段69號 地址所屬公司家數: 38  電子地圖
青石板投資股份有限公司,青石板投資股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,53917754   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"12,000,000,000",鄭鈞方,臺北市中山區樂群二路267號8樓之1 地址所屬公司家數: 9  電子地圖
昇恒昌股份有限公司,昇恒昌股份有限公司  Google搜尋  (出進口廠商英文名稱：EVER RICH D.F.S. CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,89400818   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,600,000,000",江松樺,臺北市內湖區石潭里金莊路129號 地址所屬公司家數: 1  電子地圖
亞普投資股份有限公司,亞普投資股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,13124428   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,500,000,000",楊中源 Paul Yang,臺北市中山區中山北路2段21號2樓 地址所屬公司家數: 2  電子地圖
力成科技股份有限公司,力成科技股份有限公司  Google搜尋  (出進口廠商英文名稱：POWERTECH TECHNOLOGY INC.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,16082267   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,000,000,000",蔡篤恭,新竹縣湖口鄉新竹工業區大同路10號 地址所屬公司家數: 1  電子地圖
日觀實業股份有限公司,"日觀實業股份有限公司  Google搜尋  (出進口廠商英文名稱：SUN PLAZA INTERNATIONAL CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",86754604   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,900,000,000",林美東,新北市新店區北新路三段219號16樓 地址所屬公司家數: 6  電子地圖
高品股份有限公司,高品股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,12859914   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,500,000,000",侯淳淯,臺北市南港區經貿一路170號12樓 地址所屬公司家數: 40  電子地圖
遠通投資股份有限公司,遠通投資股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,70757366   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,550,000,000",王健誠,臺北市大安區敦化南路2段207號34樓 地址所屬公司家數: 14  電子地圖
頎邦科技股份有限公司,頎邦科技股份有限公司  Google搜尋  (出進口廠商英文名稱：CHIPBOND TECHNOLOGY CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,16130009   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,000,000,000",吳非艱,新竹科學園區新竹市力行五路3號 地址所屬公司家數: 1  電子地圖
家福股份有限公司,"萬家福股份有限公司  Google搜尋  (出進口廠商英文名稱：MEGAFUL CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",86423942   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"850,000,000",黃文程,臺北市內湖區內湖路1段392號12樓 地址所屬公司家數: 4  電子地圖
華碩電腦股份有限公司,華碩電腦股份有限公司  Google搜尋  (出進口廠商英文名稱：ASUSTEK COMPUTER INCORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,23638777   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"47,500,000,000",施崇棠,臺北市北投區立德路15號1樓 地址所屬公司家數: 1  電子地圖
旭達投資股份有限公司,旭達投資股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,80342922   訂閱,合併解散 (113年12月03日 經授商字 第11330202530號),,,地址所屬公司家數: 0  電子地圖
華泰電子股份有限公司,華泰電子股份有限公司  Google搜尋  (出進口廠商英文名稱：ORIENT SEMICONDUCTOR ELECTRONICS LIMITED) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,89004161   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"20,000,000,000",董悦明,高雄市楠梓區中三街9號 地址所屬公司家數: 2  電子地圖
